Client,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
1554,174.2867857143,174.2867857143,3,3,350.8185714286,350.8185714286,125,13.7828571429,204.8928571429,10,10,3,4,2
1190,575.0003571429,575.0003571429,9,9,575,575,575,0,0,8,8,8,0,0
857,420.7589285714,420.7589285714,2,2,367.1428571429,367.1428571429,0,0,363.5357142857,9,9,0,0,8
244,270.3592857143,270.3592857143,3,3,402.5571428571,402.5571428571,0,104.95,292.6071428571,14,14,0,5,7
164,15.6303571429,0.0825,2,1,3623.965,3623.965,107.1428571429,595.0721428571,2920.5,15,15,1,8,5
1070,1513.675,1200.9839285714,13,11,1550.3957142857,1200.9839285714,457.1428571429,21.4,408.0714285714,22,13,2,1,6
596,10813.9367857143,10813.9367857143,4,4,6814.7060714286,6814.7060714286,892.8571428571,53.2810714286,561.75,24,24,1,3,13
224,1370.0346428572,1370.0346428572,2,2,0.8928571429,0.8928571429,0,0,0,1,1,0,0,0
1358,92.9892857143,71.4389285714,4,3,0,0,0,0,0,0,0,0,0,0
254,153.5717857143,153.5717857143,2,2,148.7357142857,148.7357142857,0,0,0,3,3,0,0,0
268,656.4314285714,656.4314285714,4,4,661.9642857143,661.9642857143,428.5714285714,0,231,4,4,1,0,2
234,1695.4353571429,1287.6846428572,6,4,1576.8621428572,1170.8935714286,357.1428571429,0,406,9,7,1,0,4
550,886.6121428571,886.6121428571,2,2,896.0107142857,896.0107142857,0,0,566.6785714286,9,9,0,0,7
858,70.2864285714,70.2864285714,3,3,23.2142857143,23.2142857143,0,0,16.0714285714,2,2,0,0,1
1121,114.3007142857,114.3007142857,2,2,689.1842857143,689.1842857143,256.3692857143,424.9264285714,0,12,12,2,7,0
678,8.3042857143,0,1,0,0,0,0,0,0,0,0,0,0,0
500,911.8089285714,911.0814285714,3,2,833.5678571429,833.5678571429,357.1428571429,0,473.4964285714,11,11,1,0,9
113,251.8785714286,191.8075,7,4,241.9903571429,226.6475,107.1428571429,16.4821428571,0,12,9,2,2,0
559,4090.9264285714,4066.39,6,4,1495.2857142857,1495.2857142857,714.2857142857,231.0357142857,549.9642857143,9,9,2,1,6
512,449.8582142857,449.8582142857,4,4,571.4214285714,571.4214285714,207.1428571429,190.9571428571,171.4285714286,25,25,5,15,2
1129,206.9289285714,206.9289285714,3,3,114.8639285714,114.8639285714,0,87.2567857143,24.2142857143,24,24,0,22,1
222,879.9689285714,879.9689285714,3,3,815.0714285714,815.0714285714,0,28.3928571429,757.1428571429,14,14,0,1,10
1184,2921.6928571429,2042.0078571429,8,3,3113.4360714286,2042,0,0,1162.3214285714,9,4,0,0,3
585,842.8628571429,842.8628571429,3,3,1720.3764285714,1720.3764285714,392.8571428571,972.4478571429,293.5714285714,34,34,1,22,7
963,4725.37,4723.0185714286,5,3,480.3571428571,480.3571428571,0,0,438.6428571429,7,7,0,0,6
1565,1094.9014285714,1023.4946428572,12,10,1264.4432142857,1029.6996428572,625,65.6142857143,257.1428571429,26,19,5,6,4
887,1746.9314285714,1746.9314285714,4,4,1833.9453571429,1833.9453571429,910.7142857143,251.8953571429,487.2142857143,39,39,6,16,11
327,29709.1532142857,17958.5292857143,8,5,30555.3575,16269.6432142857,3457.1428571429,45.8928571429,1015.1342857143,20,18,3,3,7
124,637.6189285714,637.6189285714,5,5,456.8696428571,456.8696428571,0,0,332.7196428571,8,8,0,0,5
1461,1056.6385714286,749.9442857143,12,10,1217.6742857143,749.9442857143,0,0,434.5714285714,19,10,0,0,5
1251,582.9289285714,582.9289285714,2,2,609.1071428571,609.1071428571,607.1428571429,0,0,2,2,1,0,0
724,0.0503571429,0.0503571429,1,1,2.5303571429,2.5303571429,0,0,0,2,2,0,0,0
129,1062.0342857143,1062.0342857143,5,5,1021.6071428572,1021.6071428572,678.5714285714,0,343.0357142857,9,9,2,0,7
793,945.4446428571,944.6789285714,5,4,1014.4321428572,1014.4321428572,0,58.7178571429,941.6071428571,8,8,0,1,5
527,677.6457142857,677.6457142857,2,2,773.1285714286,773.1285714286,535.7142857143,32.15,0,25,25,12,3,0
965,507.6067857143,484.2892857143,10,7,1174.1317857143,1167.9571428572,364.2857142857,347.9214285714,433.8571428571,39,36,7,15,10
1204,2364.4335714286,2364.4335714286,9,9,2728.2632142857,2728.2632142857,592.8571428571,503.5239285714,1075.2142857143,51,51,10,18,15
1580,1071.8942857143,922.2164285714,10,3,1091.3017857143,752.6071428571,553.5714285714,0,271.1428571429,26,16,6,0,8
553,421.6814285714,421.6814285714,2,2,461.9285714286,461.9285714286,232.1428571429,0,226.9642857143,6,6,1,0,4
903,357.1457142857,357.1457142857,2,2,132.8214285714,132.8214285714,0,132.8214285714,0,1,1,0,1,0
1599,44.6428571429,44.6428571429,2,2,67.8571428571,67.8571428571,67.8571428571,0,0,2,2,2,0,0
183,378.2507142857,378.2507142857,4,4,325.7764285714,325.7764285714,85.7142857143,83.9453571429,152.3667857143,22,22,4,8,6
538,1731.3421428572,1725.8714285714,6,5,1339.3857142857,1339.3857142857,785.7142857143,110.8410714286,279.5946428571,18,18,3,4,9
1217,0.0021428571,0.0021428571,1,1,714.2857142857,714.2857142857,0,0,714.2857142857,1,1,0,0,1
440,3700.5014285714,3700.5014285714,4,4,3191.3928571429,3191.3928571429,0,224.5,278.5,8,8,0,2,4
1595,3835.5367857143,2021.4296428572,7,4,5647.5428571429,2055.0428571429,0,0,1803.5714285714,12,5,0,0,2
778,661.5914285714,472.1646428571,8,6,633.3092857143,446.8592857143,71.4285714286,126.2714285714,54.8753571429,14,10,1,2,3
954,538.4432142857,512.8314285714,4,3,890.5714285714,890.5714285714,285.7142857143,0,583.9642857143,12,12,1,0,9
171,854.5785714286,854.5785714286,3,3,967.6146428571,967.6146428571,435.7142857143,347.7575,178.1428571429,59,59,12,27,9
759,624.5535714286,624.5535714286,2,2,283,283,53.5714285714,144.1071428571,81.9285714286,21,21,1,14,5
590,0.1096428571,0.1096428571,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
632,3521.7135714286,2347.9996428572,21,16,3537.9989285714,2347.9996428572,142.8571428571,0,957.1428571429,26,15,2,0,3
836,0.0003571429,0.0003571429,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
737,357.1439285714,357.1439285714,2,2,404.0053571429,404.0053571429,0,0,0,7,7,0,0,0
938,448.4671428571,448.465,3,2,470.5285714286,470.5285714286,85.7142857143,221.5285714286,163.2857142857,17,17,2,9,6
510,16.685,0.0003571429,2,1,0,0,0,0,0,0,0,0,0,0
921,309.0460714286,309.0460714286,3,3,302.6642857143,302.6642857143,239.2857142857,63.3785714286,0,19,19,10,9,0
681,2242.6414285714,1509.5103571429,14,11,2224.8771428572,1693.0817857143,71.4285714286,215.6785714286,203.1785714286,23,13,1,2,4
307,11.555,0.0003571429,2,1,0,0,0,0,0,0,0,0,0,0
375,15.1257142857,9.3664285714,3,2,18.7328571429,9.3664285714,0,0,0,4,2,0,0,0
1342,2105.4042857143,2105.4042857143,6,6,2191.4075,2191.4075,500,603.8228571429,1080.2275,40,40,4,18,14
1529,1802.9953571429,1786.6225,6,4,3688.5978571429,2260.0264285714,785.7142857143,69.0714285714,316.0621428571,12,11,2,1,5
1188,1587.7614285714,1586.8085714286,9,7,2606.6360714286,2453.3339285714,250,215.875,1795.3571428572,35,31,3,10,12
1425,543.4471428571,543.4471428571,2,2,539.9685714286,539.9685714286,21.4285714286,0,494.7185714286,10,10,1,0,5
1220,1324.3414285714,966.5921428571,39,33,1465.7285714286,1001.2439285714,371.4285714286,122.8285714286,141.2142857143,73,40,12,12,4
1386,9.7482142857,0.0260714286,2,1,0,0,0,0,0,0,0,0,0,0
697,6189.9253571429,4086.6110714286,44,33,7339.9839285714,4206.2514285714,357.1428571429,636.5507142857,1769.9146428572,95,39,1,25,31
865,125.275,125.275,2,2,441.4642857143,441.4642857143,214.2857142857,14.2857142857,203.4285714286,12,12,3,1,5
753,215.1796428571,215.1796428571,3,3,0,0,0,0,0,0,0,0,0,0
926,1300.8382142857,1300.8382142857,4,4,1368.5357142857,1368.5357142857,1142.8571428572,0,221.6428571429,12,12,3,0,8
1127,145.5671428571,145.5671428571,3,3,119.925,119.925,10.7142857143,13.5678571429,95.2142857143,6,6,1,2,1
1119,2681.9428571429,2106.41,21,18,2965.7278571429,2347.8907142857,53.5714285714,617.5907142857,1097.5885714286,66,52,1,32,15
332,94.0782142857,94.0782142857,2,2,295.9514285714,295.9514285714,0,115.9514285714,178.5714285714,4,4,0,2,1
372,178.5725,178.5725,2,2,119.8214285714,119.8214285714,117.8571428571,0,0,4,4,3,0,0
875,362.8582142857,362.8582142857,3,3,362.0364285714,362.0364285714,217.8571428571,50.2864285714,92.4642857143,19,19,7,7,4
1053,1663.3946428572,1663.3946428572,3,3,1509.1607142857,1509.1607142857,392.8571428571,0,572.75,19,19,2,0,13
927,3469.4521428572,3457.1589285714,8,6,1198.8578571429,1198.8578571429,0,0,1198.8578571429,8,8,0,0,8
259,794.5407142857,788.6039285714,4,2,60.5714285714,60.5714285714,0,0,60.5714285714,2,2,0,0,2
1101,24.5482142857,0.0010714286,3,1,0,0,0,0,0,0,0,0,0,0
533,7.1439285714,7.1439285714,2,2,8.6428571429,8.6428571429,3.5714285714,4.6071428571,0,3,3,1,1,0
1000,390.2775,390.2775,2,2,1950.5357142857,1950.5357142857,160.7142857143,0,0,4,4,2,0,0
1452,535.7160714286,535.7160714286,2,2,529.6857142857,529.6857142857,0,0,0,3,3,0,0,0
688,1571.4471428572,1571.4471428572,2,2,1161.0214285714,1161.0214285714,0,0,0,3,3,0,0,0
1263,1287.4164285714,1087.5775,18,11,1188.1714285714,1063.8807142857,0,31.755,471.5,30,21,0,2,10
146,446.9789285714,446.9789285714,3,3,345.8714285714,345.8714285714,35.7142857143,310.1571428571,0,15,15,1,14,0
1145,132.1589285714,132.1589285714,3,3,3.3928571429,3.3928571429,0,0,0,1,1,0,0,0
321,2409.9964285714,2048.8421428572,5,3,2017.0892857143,2017.0892857143,778.5714285714,179.9464285714,1056.8571428572,37,37,4,8,24
953,884.6303571429,884.6303571429,4,4,1387.6125,1387.6125,0,126.35,754.125,18,18,0,3,7
1033,2.5767857143,0.0089285714,4,1,1.3225,0.8928571429,0,0,0,2,1,0,0,0
1003,14.2871428571,14.2871428571,2,2,0,0,0,0,0,0,0,0,0,0
54,864.5207142857,721.4321428571,3,2,663.4678571429,647.7892857143,0,0,107.1428571429,6,4,0,0,1
447,262.5010714286,262.5010714286,3,3,587.2467857143,587.2467857143,0,23.8203571429,563.4264285714,6,6,0,4,2
848,409.7492857143,407.3628571429,6,2,1960.1428571429,1957.7857142857,1857.1428571429,95.6428571429,0,17,13,6,4,0
675,6104.8553571429,6104.8553571429,3,3,1702.0714285714,1702.0714285714,267.8571428571,0,1428.5714285714,10,10,3,0,1
220,476.4721428571,455.4321428571,4,3,324.25,319.2142857143,0,0,275.6785714286,9,7,0,0,5
571,634.995,633.5442857143,6,3,910.2142857143,908.7857142857,607.1428571429,0,298,15,13,3,0,7
416,5704.2317857143,5704.2317857143,5,5,185.3928571429,185.3928571429,28.5714285714,156.8214285714,0,25,25,4,21,0
554,482.1482142857,482.1482142857,3,3,618.4642857143,618.4642857143,285.7142857143,0,330.4642857143,7,7,2,0,4
19,812.49,812.4714285714,3,2,148.4467857143,148.4467857143,0,0,144.1253571429,5,5,0,0,4
1447,517.4353571429,302.035,11,8,464.0342857143,302.035,0,0,49.3928571429,16,8,0,0,4
1542,465.0478571429,452.3542857143,6,2,2.1428571429,0.7142857143,0,0,0.7142857143,3,1,0,0,1
365,0,0,0,0,71.25,71.25,67.8571428571,0,0,3,3,2,0,0
1205,365.0857142857,365.0857142857,3,3,387.4392857143,387.4392857143,160.7142857143,27.8321428571,194.0714285714,13,13,5,3,4
794,893.2146428571,597.8225,11,2,1027.1325,647.6428571429,57.1428571429,347.3460714286,200.8928571429,36,14,1,15,8
1369,6173.7014285714,4111.1389285714,30,16,6410.215,4078.9960714286,1600,822.5232142857,386.7142857143,76,27,5,36,11
1185,714.3121428571,714.3121428571,2,2,482.8071428571,482.8071428571,178.5714285714,28.3428571429,273.1785714286,8,8,1,1,5
238,412.4685714286,412.4685714286,3,3,491.2964285714,491.2964285714,214.2857142857,26.7107142857,68.4285714286,12,12,2,2,5
1462,1796.7789285714,1796.7789285714,3,3,2310.2464285714,2310.2464285714,325,321.5321428571,728.3571428571,18,18,2,6,7
1588,532.3225,532.3225,2,2,488.8214285714,488.8214285714,357.1428571429,67.4642857143,60.5714285714,7,7,1,1,3
1355,921.1196428571,921.1196428571,2,2,0.8928571429,0.8928571429,0,0,0,1,1,0,0,0
768,2085.42,2077.2542857143,9,6,1738.9032142857,1737.4746428572,285.7142857143,359.9389285714,1087.5,15,13,2,6,3
27,10491.7107142857,10134.5678571429,4,3,425,67.8571428571,0,0,0,2,1,0,0,0
959,0.0003571429,0.0003571429,1,1,0,0,0,0,0,0,0,0,0,0
524,395.3060714286,395.3060714286,2,2,1253.0357142857,1253.0357142857,0,0,0,2,2,0,0,0
1470,1295.3835714286,1295.3314285714,8,7,1296.675,1296.675,0,155.5521428571,1137.3014285714,18,18,0,5,12
1015,136.9325,136.6378571429,3,2,1938.4553571429,1938.4553571429,0,672.6860714286,1261.6264285714,31,31,0,11,19
509,1235.3260714286,1235.3260714286,4,4,904.5267857143,904.5267857143,53.5714285714,102.0982142857,338.7142857143,27,27,3,8,13
31,1224.8635714286,1056.0942857143,6,2,2816.6957142857,2697.4814285714,57.1428571429,1320.2964285714,843.8278571429,46,41,1,22,13
1266,1348.0164285714,1348.0164285714,4,4,1030.3182142857,1030.3182142857,178.5714285714,157.2857142857,689.8182142857,15,15,1,4,8
1257,867.86,867.86,3,3,343.3407142857,343.3407142857,200,67.6178571429,75.7228571429,18,18,6,9,3
1035,923.1692857143,922.0932142857,4,3,342.6785714286,342.6785714286,178.5714285714,0,159.5,7,7,1,0,5
984,98717.675,98717.675,8,8,44782.1860714286,44782.1860714286,23571.4285714286,515.4360714286,20428.2142857143,63,63,9,22,23
204,349.2710714286,349.2710714286,2,2,397.25,397.25,357.1428571429,0,38.5714285714,6,6,2,0,1
1223,858.2603571429,858.2603571429,4,4,760.6035714286,760.6035714286,478.5714285714,241.6392857143,36.4642857143,19,19,4,11,2
403,681.6439285714,681.6439285714,8,8,686.4660714286,686.4660714286,250,114.5903571429,321.1428571429,22,22,8,9,4
496,7413.8267857143,7413.8267857143,4,4,8994.5989285714,8994.5989285714,4513.7589285714,224.9771428571,4243.5771428572,63,63,17,15,13
1216,916.4667857143,883.4660714286,3,2,981.4278571429,976.7492857143,178.5714285714,221.4957142857,355.3214285714,47,45,1,30,10
76,792.6785714286,659.2928571429,7,2,1587.8096428572,1559.7360714286,285.7142857143,39.4285714286,0,16,9,2,1,0
884,203.2207142857,202.7010714286,8,7,1030.3964285714,827.6982142857,0,0,822.9285714286,22,16,0,0,14
292,1971.4303571429,1971.4303571429,3,3,2370.0303571429,2370.0303571429,32.1428571429,150.1375,2187.75,13,13,1,7,5
358,0.0032142857,0.0032142857,1,1,3.3928571429,3.3928571429,0,0,0,1,1,0,0,0
1294,2710.3742857143,2025.5142857143,18,14,2680.3139285714,2096.9428571429,1321.4285714286,47.5114285714,39.2857142857,22,13,3,2,2
458,11.7864285714,11.7864285714,2,2,32.1428571429,32.1428571429,32.1428571429,0,0,2,2,2,0,0
408,12768.3082142857,12662.9871428571,30,27,16528.6664285714,16528.6664285714,714.2857142857,3335.4260714286,12473.2760714286,54,54,2,19,31
687,2610.36,2610.36,5,5,1199.0325,1199.0325,22.5571428571,180.3271428571,988.5357142857,20,20,1,8,9
624,46.5214285714,0,2,0,0,0,0,0,0,0,0,0,0,0
269,648.8060714286,643.7989285714,3,2,1450.0714285714,1450.0714285714,107.1428571429,0,268.7142857143,10,10,1,0,7
16,394.7125,385.755,3,2,538.8714285714,538.8714285714,0,59.2642857143,479.6071428571,11,11,0,1,10
944,0.0003571429,0.0003571429,1,1,0,0,0,0,0,0,0,0,0,0
1350,806.9396428571,806.9396428571,2,2,1255.8275,1255.8275,392.8571428571,133.3632142857,725.2857142857,24,24,4,12,3
289,300.0671428571,298.7885714286,3,2,324.8575,324.8575,178.5714285714,0,143.8932142857,5,5,2,0,2
196,18350.8221428571,1353.5742857143,10,4,1100.1007142857,1100.1007142857,375,95.4685714286,377.9285714286,21,21,1,3,14
1191,797.8167857143,729.4671428571,7,2,409.9132142857,389.2264285714,300,0,39.7857142857,19,14,7,0,3
654,3035.7214285714,3035.7214285714,5,5,3102.8239285714,3102.8239285714,161.9821428571,195.7985714286,2370.2871428572,26,26,1,9,12
560,26.7860714286,26.7860714286,2,2,42.6785714286,42.6785714286,35.7142857143,6.9642857143,0,5,5,4,1,0
1222,405.6907142857,405.6907142857,5,5,438.3996428571,438.3996428571,71.4285714286,279.8285714286,83.7496428571,15,15,1,7,6
885,507.9478571429,507.9478571429,2,2,436.5321428571,436.5321428571,0,61.175,364.8214285714,10,10,0,2,6
304,638.2753571429,553.2171428571,3,2,942.1785714286,925.8214285714,589.2857142857,102.5,0,14,12,7,1,0
1377,430.6221428571,430.6221428571,2,2,357.6071428571,357.6071428571,214.2857142857,0,141.7857142857,6,6,2,0,1
106,745.22,745.22,2,2,319.8928571429,319.8928571429,0,0,316.9642857143,7,7,0,0,6
346,800.4735714286,800.4735714286,5,5,1951.5357142857,1951.5357142857,178.5714285714,127.7857142857,1641.6785714286,20,20,1,6,12
121,2883.9507142857,2502.4667857143,9,5,2519.9064285714,1147.4642857143,71.4285714286,1372.4421428572,727.1428571429,45,19,1,26,17
996,205.0007142857,205.0007142857,2,2,228.5892857143,228.5892857143,153.5714285714,71.2678571429,0,20,20,13,4,0
979,359.9739285714,359.9657142857,5,4,291.8928571429,291.8928571429,289.2857142857,0,0,17,17,8,0,0
333,428.2153571429,428.2153571429,2,2,405.0482142857,405.0482142857,232.1428571429,141.7982142857,27.1428571429,12,12,2,5,2
770,413.43,413.43,3,3,408.3214285714,408.3214285714,196.4285714286,0,209.7142857143,3,3,1,0,1
709,5259.26,5259.26,2,2,8651.025,8651.025,214.2857142857,94.0964285714,8337.5357142857,16,16,2,3,8
1564,679.6060714286,519.1135714286,23,18,701.6596428571,506.0028571429,139.2857142857,122.0817857143,83.9285714286,41,27,6,14,1
160,1104.7310714286,1104.7310714286,3,3,708.7110714286,708.7110714286,0,50.1396428571,657.8214285714,23,23,0,7,15
187,1531.1332142857,1518.6160714286,6,4,762.4703571429,762.4703571429,160.7142857143,140.4821428571,302.9596428571,24,24,3,6,10
932,0.1867857143,0.0107142857,2,1,124.3882142857,124.3882142857,0,0,121.8525,6,6,0,0,4
964,2985.0164285714,2234.6867857143,19,17,3729.8375,2234.6867857143,142.8571428571,423.25,914.5357142857,35,20,1,6,10
251,1270.8478571429,1141.8757142857,5,3,1410.6821428572,1410.6821428572,267.8571428571,0,1139.4321428572,14,14,3,0,10
1233,928.5728571429,928.5728571429,2,2,839.25,839.25,828.5714285714,7.1428571429,0,7,7,3,1,0
1076,506.4539285714,504.8667857143,6,5,679.4589285714,679.4589285714,571.4285714286,0,107.8160714286,5,5,1,0,3
69,3851.0192857143,3851.0192857143,3,3,988.4967857143,988.4967857143,135.7142857143,199.0821428571,653.7003571429,21,21,2,10,9
1454,0.0360714286,0.0360714286,1,1,73.6785714286,73.6785714286,0,0,72.1428571429,4,4,0,0,3
746,0.0071428571,0.0071428571,1,1,0,0,0,0,0,0,0,0,0,0
364,948.4732142857,948.4732142857,4,4,1456.2857142857,1456.2857142857,707.1428571429,318.75,428.9642857143,10,10,4,2,3
556,1500.0057142857,1500.0057142857,6,6,1355.9464285714,1355.9464285714,35.7142857143,584.4107142857,732.4285714286,38,38,1,29,7
980,307.1432142857,307.1432142857,3,3,414.4642857143,414.4642857143,7.1428571429,19.6428571429,383.8214285714,10,10,1,1,6
1110,1274.3160714286,1274.3160714286,2,2,1640.5535714286,1640.5535714286,464.2857142857,286.535,523.4042857143,27,27,4,8,12
1284,714.2892857143,714.2892857143,2,2,218.8085714286,218.8085714286,0,14.805,0,7,7,0,5,0
1385,113.0503571429,110.1010714286,6,5,897.8189285714,897.8189285714,0,85.2332142857,808.2285714286,19,19,0,2,16
1387,362.1025,211.3207142857,7,5,433.8557142857,211.3207142857,0,0,17.8571428571,12,5,0,0,2
463,0.0003571429,0.0003571429,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
1515,180.3642857143,178.5721428571,5,3,35.7142857143,35.7142857143,0,0,35.7142857143,1,1,0,0,1
620,0,0,0,0,0.8939285714,0.8939285714,0,0,0,1,1,0,0,0
904,0.0078571429,0.0078571429,1,1,654.5985714286,654.5985714286,235.7142857143,302.9557142857,113.75,14,14,1,9,3
1106,309.2864285714,309.2864285714,3,3,292.5357142857,292.5357142857,192.8571428571,0,99.4642857143,8,8,5,0,2
1245,3398.0385714286,3398.0385714286,7,7,2658.7642857143,2658.7642857143,1785.7142857143,76.6928571429,793.6428571429,9,9,2,1,5
477,59.0364285714,59.0364285714,2,2,90.25,90.25,0,0,90.25,2,2,0,0,2
143,19775.64,18347.0685714286,10,9,18181.7935714286,16753.2221428571,71.4285714286,1309.9007142857,15311.7857142857,50,49,2,26,15
630,0.0046428571,0.0046428571,1,1,691.6428571429,691.6428571429,232.1428571429,76.1428571429,372.6428571429,15,15,2,10,2
1274,993.5571428571,993.5571428571,5,5,2499.6964285714,2499.6964285714,107.1428571429,82.2678571429,2310.2857142857,11,11,1,2,8
163,25142.5403571429,10397.0917857143,6,4,15735.7460714286,15735.7460714286,535.7142857143,672.8567857143,205.7464285714,9,9,1,2,4
1481,348.1103571429,138.3178571429,6,3,340.9671428571,131.2210714286,100,0,0,7,5,3,0,0
429,538.3939285714,194.6439285714,6,5,473.7539285714,473.7539285714,0,53.5714285714,76.4325,5,5,0,1,3
783,530.9014285714,530.9014285714,2,2,600.9642857143,600.9642857143,0,0,597.5714285714,6,6,0,0,5
600,1441.3821428572,515.5107142857,17,8,1421.7021428572,1392.5107142857,214.2857142857,105.925,35.7142857143,21,12,2,4,1
181,377.6235714286,377.6203571429,7,6,13.9642857143,13.9642857143,0,0,11.7857142857,2,2,0,0,1
1063,526.7242857143,305.8575,7,3,292.7385714286,284.9528571429,0,0,0,7,5,0,0,0
366,37.3217857143,0.0003571429,2,1,0,0,0,0,0,0,0,0,0,0
1095,6996.08,6996.08,6,6,1510.025,1510.025,500,107.8107142857,900.25,15,15,1,2,11
421,785.4071428571,739.3632142857,3,2,796.1821428571,789.9678571429,146.4285714286,267.9678571429,280.5,37,35,5,17,7
1039,375.1796428571,375.1796428571,4,4,332.4642857143,332.4642857143,71.4285714286,0,257.6428571429,5,5,1,0,3
736,3392.1182142857,3392.1182142857,4,4,4963.6942857143,4963.6942857143,1607.1428571429,1889.9764285714,1272.6428571429,48,48,5,26,13
758,775.2871428571,703.0092857143,4,2,988.1264285714,988.1264285714,475,438.8764285714,71.4285714286,23,23,5,13,1
411,1164.6060714286,1063.3246428572,6,2,1661.4567857143,1639.2017857143,232.1428571429,304.875,484.4642857143,41,36,5,12,12
1292,25.0196428571,25.0196428571,2,2,2178.3535714286,2178.3535714286,14.2857142857,20.1392857143,2142.8571428572,6,6,2,2,1
381,8712.4478571429,8712.4478571429,7,7,4236.8021428572,4236.8021428572,507.6785714286,92.8571428571,3609.2639285714,28,28,2,1,21
591,86.4185714286,84.3967857143,7,6,161.6507142857,77.2539285714,35.7142857143,34.7321428571,3.5357142857,13,7,1,3,1
1431,714.2953571429,714.2953571429,2,2,668.4892857143,668.4892857143,0,0,535.7142857143,5,5,0,0,1
412,1964.8103571429,1964.2885714286,3,2,941.6071428571,941.6071428571,0,28.6178571429,909.5964285714,11,11,0,4,6
1489,41.2503571429,41.2503571429,3,3,38.925,38.925,28.5714285714,10.3535714286,0,9,9,5,4,0
1100,35.7146428571,35.7146428571,2,2,103.5714285714,103.5714285714,35.7142857143,44.3214285714,23.5357142857,6,6,1,2,3
138,182.1589285714,182.1589285714,2,2,123.6071428571,123.6071428571,0,0,121.4285714286,2,2,0,0,1
952,203.8225,148.1242857143,5,4,223.3928571429,219.4285714286,142.8571428571,0,7.1428571429,7,5,1,0,1
101,227.3657142857,192.8510714286,4,3,393.8914285714,393.8914285714,357.1428571429,0,10.8214285714,5,5,1,0,1
1281,750.0007142857,750.0007142857,3,3,770.6714285714,770.6714285714,0,0,574.8214285714,11,11,0,0,8
866,2395.3617857143,2395.3617857143,5,5,2671.7489285714,2671.7489285714,696.4285714286,928.2632142857,804.25,70,70,12,34,15
1025,1650.4264285714,1607.6517857143,6,5,2203.4525,2203.4525,553.5714285714,339.7203571429,545.5714285714,22,22,4,9,5
896,417.5582142857,416.6371428571,3,2,640.2621428571,639.1785714286,535.7142857143,0,101.9285714286,6,5,1,0,2
985,626.2435714286,330.9789285714,5,3,376.2435714286,330.9789285714,35.7142857143,0,0,5,3,1,0,0
873,20647.7207142857,20647.7207142857,13,13,35196.5664285714,35196.5664285714,0,1745.1371428572,30069.6964285714,64,64,0,31,23
291,690.0385714286,690.0385714286,3,3,771.9642857143,771.9642857143,0,0,768.5714285714,6,6,0,0,5
1230,1845.285,1839.4728571429,31,26,2988.16,2061.4757142857,275,754.9767857143,1011.3167857143,86,59,6,26,20
1311,785.7232142857,785.7232142857,3,3,736.6464285714,736.6464285714,17.8571428571,159.8607142857,554.0714285714,17,17,1,3,11
948,994.365,913.1789285714,3,2,921.4285714286,915.2142857143,803.5714285714,0,0,5,3,1,0,0
513,107.1432142857,107.1432142857,2,2,135.6432142857,135.6432142857,0,12.7142857143,115.7860714286,4,4,0,1,2
519,458.9703571429,458.9703571429,2,2,486.6496428571,486.6496428571,364.2857142857,89.0957142857,30.6610714286,10,10,3,2,3
153,3553.2957142857,2154.0317857143,56,37,3820.0267857143,2146.8889285714,264.2857142857,418.0132142857,1398.1428571429,92,57,12,15,18
987,970.4392857143,970.4392857143,5,5,1647.15,1647.15,821.4285714286,675.3642857143,146.7142857143,26,26,3,16,5
569,91.2442857143,57.5328571429,6,4,86.4942857143,57.5328571429,0,0,21.4285714286,7,4,0,0,1
280,0.0003571429,0.0003571429,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
1291,2145.3882142857,1787.6842857143,7,5,2074.0035714286,2074.0035714286,642.8571428571,300.4321428571,57.1428571429,15,15,2,7,3
1438,671.4289285714,671.4289285714,3,3,706.3214285714,706.3214285714,0,0,703.9285714286,7,7,0,0,6
895,478.3503571429,464.8385714286,4,2,542.3214285714,542.3214285714,535.7142857143,0,6.6071428571,4,4,3,0,1
75,503.6742857143,496.2525,5,2,511.2857142857,511.2857142857,53.5714285714,188.6785714286,266.5357142857,13,13,1,6,5
1560,877.2325,877.2282142857,6,2,4.1128571429,4.1071428571,0,0,0,5,1,0,0,0
946,60.2017857143,0.0317857143,7,1,2.3571428571,0.9285714286,0,0,0,4,2,0,0,0
1547,0.0007142857,0.0007142857,1,1,0,0,0,0,0,0,0,0,0,0
1258,682.8703571429,669.5614285714,16,12,1148.0271428572,996.7178571429,428.5714285714,0,554.8403571429,20,15,4,0,8
478,20.075,20.075,3,3,247.5,247.5,0,0,247.5,5,5,0,0,5
727,720.1192857143,719.3360714286,9,7,262.8571428571,262.8571428571,0,0,262.6428571429,9,9,0,0,8
469,1484.0089285714,1484.0089285714,5,5,1549.925,1549.925,500,0,789.9285714286,13,13,1,0,7
