Client,Sex,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
262,1.0,38,72,973.71,973.71,2.0,2.0,506.8321428571,506.8321428571,35.7142857143,46.5464285714,417.4285714286,13.0,13.0,1.0,1.0,10.0,1,,,,,,2614.3335714286,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,43,152,708.1296428571001,704.9357142857001,4.0,3.0,386.4428571429,386.4428571429,307.1428571429,38.4071428571,35.7142857143,6.0,6.0,2.0,2.0,1.0,1,1.0,,,,,110.76857142860001,13326.190357142901,,,,,0.0,0.0,0.0,0.0,0.0,0.0
707,0.0,88,75,52.4439285714,52.4439285714,2.0,2.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,317.86464285709997,,,,,,,,,,,
601,0.0,61,33,2363.5778571429,2357.1489285714,4.0,2.0,2875.3928571428996,518.25,0.0,380.75,137.5,6.0,5.0,0.0,4.0,1.0,1,1.0,2.0,,,,865.6828571428999,92884.3296428571,0.0,,,,0.0,1.0,0.0,0.0,6.8625,0.0
477,0.0,32,152,59.0364285714,59.0364285714,2.0,2.0,90.25,90.25,0.0,0.0,90.25,2.0,2.0,0.0,0.0,2.0,2,2.0,,,,,5419.34,7352.9967857143,,,,,1.0,0.0,1.0,22.098214285700003,0.0,4.2142857143
907,0.0,67,193,196.4317857143,196.4317857143,3.0,3.0,97.5,97.5,0.0,0.0,97.5,5.0,5.0,0.0,0.0,5.0,1,,,,,,778.5221428571001,,,,,,1.0,0.0,0.0,2.2883928571000003,0.0,0.0
1572,1.0,48,151,2937.9717857143,2933.8028571429,3.0,2.0,1569.115,1569.115,342.8571428571,796.615,418.9285714286,31.0,31.0,3.0,25.0,2.0,1,1.0,1.0,,1.0,,346.2367857143,0.2010714286,7251.9696428572,,1.7857142857,,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.0,70,191,145.56714285709998,145.56714285709998,3.0,3.0,119.925,119.925,10.714285714299999,13.5678571429,95.2142857143,6.0,6.0,1.0,2.0,1.0,1,,,1.0,,,1646.4164285714,,,0.0,,,,,,,,
1550,0.0,47,16,1110.6364285714,673.0503571429,15.0,13.0,917.5292857142999,673.0503571429,17.8571428571,0.0,215.9642857143,25.0,13.0,1.0,0.0,9.0,1,,,1.0,,,6233.727142857199,,,0.0,,,,,,,,
1584,0.0,39,181,23091.7278571429,23091.7278571429,7.0,7.0,27026.0357142857,27026.0357142857,892.8571428571,0.0,22554.678571428598,24.0,24.0,3.0,0.0,17.0,1,,,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,5.0835714286
1088,0.0,41,10,1722.7817857143,1722.7817857143,4.0,4.0,505.6878571429,505.6878571429,35.7142857143,71.27,395.3107142857,8.0,8.0,1.0,2.0,4.0,1,,,,,,2118.5864285714,,,,,,,,,,,
1186,1.0,45,173,1285.75,1285.75,4.0,4.0,2028.2082142857,2028.2082142857,692.1185714286,1318.3442857143,0.0,23.0,23.0,5.0,13.0,0.0,1,,,,,,3307.4125,,,,,,,,,,,
891,0.0,21,11,977.7939285714,977.7939285714,7.0,7.0,354.9285714286,354.9285714286,0.0,0.0,351.5357142857,8.0,8.0,0.0,0.0,7.0,1,,,1.0,,,1131.6232142857,,,0.0,,,,,,,,
889,0.0,36,236,25.0,25.0,1.0,1.0,26.175,26.175,7.1428571429,19.032142857100002,0.0,3.0,3.0,1.0,2.0,0.0,1,,,,,,2560.4264285714003,,,,,,,,,,,
661,1.0,67,56,359.9785714286,357.1442857143,3.0,2.0,495.3289285714,138.1860714286,71.4285714286,64.7932142857,357.1428571429,10.0,9.0,1.0,7.0,1.0,1,1.0,,,,,378.8889285714,882.2335714286,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1578,0.0,30,131,470.5042857143,470.5042857143,2.0,2.0,586.9057142857,586.9057142857,89.2857142857,160.5128571429,333.7142857143,22.0,22.0,2.0,12.0,7.0,1,,,,,,125.04785714290001,,,,,,,,,,,
159,0.0,33,152,714.3042857142999,714.3042857142999,3.0,3.0,3124.0721428571997,3124.0721428571997,178.5714285714,65.3785714286,2329.5257142857,15.0,15.0,1.0,1.0,10.0,1,,,,,,1577.5682142857002,,,,,,0.0,0.0,1.0,0.0,0.0,9.9403571429
1142,1.0,41,0,10.4696428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,,,,5239.4710714286,255.23892857139998,113.2167857143,,,,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,27,211,2105.4042857143,2105.4042857143,6.0,6.0,2191.4075,2191.4075,500.0,603.8228571429,1080.2275,40.0,40.0,4.0,18.0,14.0,1,,,1.0,,,14998.1110714286,,,0.0,,,0.0,0.0,1.0,0.0,0.0,16.1532142857
1379,1.0,47,133,759.1217857142999,759.1217857142999,3.0,3.0,684.0317857143,684.0317857143,71.4285714286,85.1746428571,527.4285714286,22.0,22.0,2.0,10.0,10.0,1,,,,,,364.6164285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,43,162,1292.1925,1292.1925,3.0,3.0,2156.5871428572,2156.5871428572,0.0,0.0,2153.6942857143,3.0,3.0,0.0,0.0,2.0,1,,1.0,,,,299.4692857143,,6123.7132142857,,,,,,,,,
1288,0.0,41,3,1045.3435714286,1043.8789285714,7.0,3.0,662.07,427.6057142857,0.0,268.6071428571,391.32,11.0,8.0,0.0,2.0,6.0,1,1.0,,1.0,1.0,,275.5017857143,539.5925,,0.0,9.5,,,,,,,
187,0.0,55,164,1531.1332142857,1518.6160714285998,6.0,4.0,762.4703571429,762.4703571429,160.7142857143,140.4821428571,302.9596428571,24.0,24.0,3.0,6.0,10.0,1,1.0,25.0,,,,923.9675,456.4010714286,0.0,,,,1.0,0.0,1.0,2.7010714286,0.0,15.75
82,1.0,20,151,1001.5760714286,1001.5760714286,4.0,4.0,886.0357142857001,886.0357142857001,357.1428571429,0.0,525.2857142857,16.0,16.0,1.0,0.0,14.0,1,,1.0,,,,11324.9078571429,,34612.7903571429,,,,0.0,0.0,1.0,0.0,0.0,5.3964285713999995
1458,0.0,38,152,1400.9932142857,1332.3225,24.0,23.0,1372.9307142857,1363.4664285714,0.0,384.4971428571,646.3928571429,33.0,31.0,0.0,10.0,14.0,1,,,,,1.0,717.5417857143,,,,,6734.9967857143,,,,,,
527,1.0,17,22,677.6457142857,677.6457142857,2.0,2.0,773.1285714286,773.1285714286,535.7142857143,32.15,0.0,25.0,25.0,12.0,3.0,0.0,1,,,,,,1780.2517857143,,,,,,1.0,0.0,1.0,0.6566071429,0.0,2.6785714286
536,0.0,29,14,167.7882142857,167.7882142857,3.0,3.0,185.6428571429,185.6428571429,0.0,0.0,183.4642857143,2.0,2.0,0.0,0.0,1.0,1,,,,,,663.8435714286001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
761,1.0,44,13,838.6692857142999,731.4303571428999,7.0,5.0,716.1432142857001,573.2860714286,78.5714285714,117.46464285709999,375.8214285714,21.0,20.0,4.0,9.0,6.0,1,1.0,,,,,128.3882142857,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0
375,0.0,64,149,15.125714285699999,9.3664285714,3.0,2.0,18.7328571429,9.3664285714,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1,,,1.0,,,878.4867857142999,,,0.0,,,,,,,,
1034,0.0,68,172,60.715,60.715,2.0,2.0,43.178571428599994,43.178571428599994,21.428571428599998,3.4285714286,17.8571428571,9.0,9.0,2.0,5.0,1.0,1,,,,,,158.76892857139998,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1440,0.0,29,96,682.6764285714,601.965,12.0,10.0,763.1885714286,682.6535714286,114.2857142857,211.44214285709998,271.4285714286,41.0,34.0,5.0,20.0,3.0,1,,,1.0,,,1380.6664285714,,,152.2775,,,,,,,,
1447,0.0,52,20,517.4353571429,302.035,11.0,8.0,464.0342857143,302.035,0.0,0.0,49.3928571429,16.0,8.0,0.0,0.0,4.0,1,,,1.0,,1.0,13.2785714286,,,0.0,,5083.0014285714005,,,,,,
247,1.0,55,172,4184.0689285714,2380.5107142857,11.0,5.0,1233.1071428572,1230.75,571.4285714286,246.1071428571,410.5714285714,22.0,18.0,4.0,3.0,8.0,1,1.0,,,1.0,,689.3110714286,351.8667857143,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,46,94,812.49,812.4714285714,3.0,2.0,148.4467857143,148.4467857143,0.0,0.0,144.12535714290001,5.0,5.0,0.0,0.0,4.0,1,1.0,,,,,26118.0985714286,71661.5928571429,,,,,,,,,,
797,1.0,37,151,1778.6664285714,1061.265,8.0,5.0,1478.8210714286,1478.8210714286,857.1428571429,0.0,545.1782142857,15.0,15.0,2.0,0.0,11.0,1,1.0,4.0,,,,1409.805,26478.2889285714,3020.6407142857,,,,,,,,,
865,0.0,23,26,125.275,125.275,2.0,2.0,441.4642857143,441.4642857143,214.2857142857,14.2857142857,203.4285714286,12.0,12.0,3.0,1.0,5.0,1,,,,,,591.2628571429,,,,,,0.0,0.0,1.0,0.0,0.0,7.5357142857
1287,0.0,40,176,3261.0707142857,2422.8371428572,18.0,14.0,3053.1717857143,2476.4085714285998,678.5714285714,12.4607142857,689.5357142857001,42.0,26.0,7.0,1.0,10.0,1,,,1.0,1.0,,2962.5217857142998,,,0.0,315.0121428571,,0.0,1.0,0.0,0.0,1.9642857143,0.0
1434,1.0,76,268,429.9164285714,428.6017857143,4.0,3.0,632.1489285714,632.1489285714,85.7142857143,209.7607142857,329.1428571429,38.0,38.0,7.0,22.0,3.0,2,3.0,,,,,13808.4728571429,10698.8132142857,,,,,0.0,0.0,0.0,0.0,0.0,0.0
914,0.0,28,8,18412.1467857143,6387.8282142857,6.0,3.0,20090.503571428602,2230.1464285714,235.7142857143,568.3035714286,425.0,26.0,22.0,3.0,10.0,1.0,1,,,,,2.0,2.6075,,,,,12567.0257142857,0.0,1.0,1.0,0.0,17.31,12.4257142857
787,0.0,66,129,655.8675,652.2085714286,5.0,3.0,1272.6335714286,1272.6335714286,0.0,0.0,197.6335714286,7.0,7.0,0.0,0.0,5.0,1,1.0,1.0,,,,1663.0557142857,6667.5192857143,14696.501428571399,,,,,,,,,
253,0.0,37,13,1437.0089285714002,1434.6189285714001,7.0,3.0,1656.7857142857001,1654.4285714285998,0.0,0.0,535.8571428571,14.0,10.0,0.0,0.0,5.0,1,,,1.0,1.0,,64.6896428571,,,0.0,779.2857142857001,,0.0,0.0,0.0,0.0,0.0,0.0
453,1.0,23,83,2003.2960714285998,2003.2382142857,4.0,3.0,2670.3892857143,2670.3892857143,357.1428571429,174.5357142857,2125.8214285714002,10.0,10.0,1.0,2.0,6.0,1,1.0,3.0,,,,605.08,26022.2746428571,1825.0935714286,,,,0.0,0.0,0.0,0.0,0.0,0.0
1542,1.0,56,62,465.0478571429,452.3542857143,6.0,2.0,2.1428571429,0.7142857143000001,0.0,0.0,0.7142857143000001,3.0,1.0,0.0,0.0,1.0,1,1.0,,,1.0,,54.0375,7554.2867857143,,,0.7142857143000001,,0.0,0.0,0.0,0.0,0.0,0.0
631,1.0,65,150,233.9285714286,233.9285714286,2.0,2.0,233.5357142857,233.5357142857,0.0,0.0,231.5714285714,3.0,3.0,0.0,0.0,2.0,1,,,,,,339.8192857143,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,29,48,0.0246428571,0.0,1.0,0.0,0.8928571429000001,0.8928571429000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,,,,,253.45892857139998,116.70928571430001,,,,,,,,,,
1611,1.0,41,181,1029.9185714286,1029.9185714286,3.0,3.0,1104.6857142857,1104.6857142857,178.5714285714,32.1428571429,890.5785714286,11.0,11.0,1.0,3.0,6.0,1,,,1.0,,,0.0,,,0.0,,,,,,,,
1477,1.0,64,184,335.0964285714,333.5053571429,3.0,2.0,400.2642857143,400.2642857143,142.8571428571,74.6571428571,179.9285714286,19.0,19.0,3.0,8.0,6.0,1,3.0,,1.0,,,1183.0539285714,212.6289285714,,113.845,,,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,24,256,412.4685714286,412.4685714286,3.0,3.0,491.2964285714,491.2964285714,214.2857142857,26.7107142857,68.4285714286,12.0,12.0,2.0,2.0,5.0,1,,,,,,563.4078571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
293,1.0,21,76,537.5003571429,537.5003571429,8.0,8.0,293.8464285714,293.8464285714,267.8571428571,23.3107142857,0.0,11.0,11.0,7.0,2.0,0.0,1,,,,,,183.7814285714,,,,,,,,,,,
457,1.0,73,0,2959.5814285714,2004.2567857143,17.0,14.0,2703.7096428572,2004.2567857143,464.2857142857,100.86428571430001,335.8214285714,27.0,16.0,2.0,5.0,3.0,1,,,1.0,,,427.57535714290003,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
959,1.0,34,27,0.0003571429,0.0003571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,186.0989285714,,,,,,,,,,,
1489,0.0,80,66,41.2503571429,41.2503571429,3.0,3.0,38.925,38.925,28.5714285714,10.3535714286,0.0,9.0,9.0,5.0,4.0,0.0,1,,,,,,6168.9596428571995,,,,,,,,,,,
1552,0.0,50,89,500.0017857143,500.0017857143,2.0,2.0,493.1217857143,493.1217857143,0.0,306.3360714286,183.3928571429,9.0,9.0,0.0,4.0,4.0,1,,,,,,1771.4667857143,,,,,,1.0,0.0,0.0,6.9010714286,0.0,0.0
215,0.0,32,94,601.3675,601.3675,3.0,3.0,645.6785714286,645.6785714286,250.0,14.25,378.8214285714,9.0,9.0,1.0,1.0,6.0,1,,,,,,12891.6267857143,,,,,,0.0,0.0,1.0,0.0,0.0,12.5117857143
130,1.0,60,147,1922.2571428572,1339.5464285714,24.0,22.0,1958.1642857143,1350.2607142857,185.7142857143,85.3714285714,496.0357142857,45.0,24.0,6.0,11.0,3.0,1,,,1.0,,,12.7503571429,,,681.5203571429,,,1.0,0.0,0.0,0.0671428571,0.0,0.0
1036,1.0,68,19,483.4485714286,478.0646428571,4.0,2.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,,,,,819.3517857142999,32160.165714285697,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1060,0.0,40,88,157.0717857143,157.0717857143,5.0,5.0,144.0453571429,144.0453571429,46.428571428599994,96.36678571430001,0.0,9.0,9.0,1.0,7.0,0.0,1,,,,,,633.7039285714,,,,,,0.0,1.0,1.0,0.0,8.0714285714,4.9135714286
370,0.0,77,1,0.0010714286,0.0010714286,1.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,368.9910714286,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
322,1.0,1,92,28.5725,28.5725,2.0,2.0,919.8214285714,919.8214285714,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,1.0,,,,,2175.27,128617.59107142901,,,,,0.0,1.0,0.0,0.0,1.7857142857,0.0
1556,0.0,60,162,535.7167857143,535.7167857143,3.0,3.0,476.25,476.25,0.0,0.0,476.25,4.0,4.0,0.0,0.0,4.0,1,,,,1.0,,18.7096428571,,,,-15.479285714300001,,0.0,0.0,0.0,0.0,0.0,0.0
1405,0.0,24,103,270.1510714286,270.1510714286,2.0,2.0,224.905,224.905,0.0,0.8903571429000001,220.6217857143,7.0,7.0,0.0,1.0,5.0,1,,,,,,10056.746071428599,,,,,,,,,,,
154,0.0,28,151,446.4325,446.4325,5.0,5.0,1478.4739285714002,1478.4739285714002,0.0,1478.4739285714002,0.0,38.0,38.0,0.0,38.0,0.0,1,,,,,,785.9264285714,,,,,,,,,,,
460,1.0,20,150,863.5235714286,863.5235714286,2.0,2.0,1188.1717857142999,1188.1717857142999,750.0,117.8146428571,318.1785714286,14.0,14.0,1.0,4.0,7.0,1,,4.0,,,,275.7164285714,,0.0,,,,,,,,,
501,1.0,64,11,356.2885714286,352.10928571430003,3.0,2.0,163.0357142857,163.0357142857,0.0,0.0,161.7142857143,3.0,3.0,0.0,0.0,2.0,1,2.0,1.0,,,,460.5771428571,5136.2960714286,0.0,,,,0.0,0.0,1.0,0.0,0.0,15.9521428571
217,0.0,17,152,11454.8228571429,0.0435714286,3.0,1.0,11430.3571428571,11430.3571428571,0.0,0.0,11428.571428571398,2.0,2.0,0.0,0.0,1.0,1,1.0,,,,,8134.3614285714,0.0,,,,,,,,,,
9,1.0,33,182,527.175,379.7910714286,6.0,4.0,415.4607142857,375.7053571429,53.571428571400006,0.0,170.7142857143,10.0,7.0,1.0,0.0,3.0,1,,,1.0,,,510.1664285714,,,0.0,,,,,,,,
4,0.0,24,153,1872.4835714285998,1822.5896428572,9.0,4.0,3614.7475,3598.9503571429,714.2857142857001,526.0375,1963.1653571429001,41.0,36.0,6.0,12.0,13.0,1,1.0,,,1.0,,1599.8407142857,76.4371428571,,,1110.3817857143,,,,,,,
981,0.0,34,59,0.0003571429,0.0003571429,1.0,1.0,14.2857142857,14.2857142857,14.2857142857,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,,,,,,2754.4928571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1195,0.0,68,200,1227.0417857143,1227.0417857143,2.0,2.0,1094.6739285714,1094.6739285714,357.1428571429,330.8525,401.5714285714,30.0,30.0,1.0,16.0,11.0,1,,,1.0,,,120.1517857143,,,0.0,,,0.0,0.0,1.0,0.0,0.0,3.3214285714
278,0.0,36,56,267.8614285714,267.8614285714,3.0,3.0,344.25,344.25,0.0,0.0,240.6785714286,4.0,4.0,0.0,0.0,3.0,2,,,,,,272.3232142857,,,,,,1.0,0.0,0.0,6.1883928571,0.0,0.0
37,1.0,30,172,1205.1785714286,1188.0828571429,3.0,2.0,889.6303571428999,889.6303571428999,382.1428571429,265.8803571429,238.9285714286,32.0,32.0,12.0,16.0,2.0,1,1.0,,,,,19.0135714286,3850.1732142857,,,,,0.0,1.0,0.0,0.0,0.6428571429,0.0
86,0.0,36,31,9319.1971428572,9319.1971428572,4.0,4.0,1086.5821428572,1086.5821428572,460.7142857143,0.0,203.6785714286,15.0,15.0,6.0,0.0,5.0,1,,,,,,34.3221428571,,,,,,1.0,0.0,0.0,1.4573214286000002,0.0,0.0
1353,0.0,29,83,298.2803571429,295.9289285714,6.0,2.0,298.5475,296.1903571429,0.0,0.0,292.8571428571,7.0,3.0,0.0,0.0,1.0,1,,,,1.0,,1257.3753571429,,,,30.0660714286,,1.0,0.0,0.0,6.7148214286000005,0.0,0.0
79,1.0,41,75,50.348571428599996,0.0003571429,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,,,,340.195,901.5539285714,4771.7310714285995,,,,0.0,0.0,0.0,0.0,0.0,0.0
1045,0.0,53,25,107.1542857143,107.1542857143,3.0,3.0,462.7178571429,462.7178571429,0.0,0.0,247.1428571429,7.0,7.0,0.0,0.0,3.0,1,,,1.0,,,469.4325,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
150,1.0,27,3,1539.13,1539.13,4.0,4.0,1441.0514285714,1441.0514285714,442.8571428571,714.7657142857,20.428571428599998,59.0,59.0,4.0,48.0,1.0,1,,,1.0,,,11.594285714300002,,,0.0,,,,,,,,
943,1.0,13,150,205.9682142857,205.9682142857,2.0,2.0,211.8046428571,211.8046428571,21.428571428599998,133.2367857143,56.925,15.0,15.0,2.0,11.0,1.0,1,,,,1.0,,446.3989285714,,,,1.1785714286,,0.0,0.0,0.0,0.0,0.0,0.0
834,1.0,28,78,3488.5882142857,2380.5760714286,23.0,20.0,3476.8271428571998,2344.8617857143,267.8571428571,155.6428571429,752.7703571428999,42.0,23.0,5.0,6.0,8.0,1,,,1.0,,1.0,4430.3632142857,,,0.0,,2015.4878571429,,,,,,
324,1.0,35,23,655.08,655.08,4.0,4.0,1100.625,1100.625,535.7142857143,257.5535714286,303.4285714286,20.0,20.0,2.0,5.0,12.0,1,,1.0,,,,11581.948214285701,,202941.60892857102,,,,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,61,103,316.4653571429,316.4653571429,2.0,2.0,322.5,322.5,178.5714285714,0.0,141.5357142857,5.0,5.0,2.0,0.0,2.0,1,,,,,,716.3985714286,,,,,,0.0,0.0,1.0,0.0,0.0,13.4696428571
633,1.0,47,4,3934.5875,3928.6071428571995,5.0,3.0,1605.6964285714002,1605.6964285714002,0.0,677.8928571429,0.0,4.0,4.0,0.0,1.0,0.0,1,1.0,2.0,,,,36062.1135714286,16809.7660714286,0.0,,,,,,,,,
70,0.0,38,152,1785.7192857143,1785.7192857143,3.0,3.0,1731.7975,1731.7975,632.1428571429,130.4428571429,937.6046428571001,19.0,19.0,4.0,3.0,10.0,1,,,,,,346.4853571429,,,,,,,,,,,
894,0.0,69,21,2092.9910714285998,2031.5060714285999,11.0,6.0,2123.8221428572,2119.3578571429002,857.1428571429,300.9892857143,859.0114285714,42.0,37.0,3.0,11.0,19.0,1,,,1.0,1.0,2.0,354.9828571429,,,0.0,0.7142857143000001,2182.3967857142998,,,,,,
1423,0.0,67,50,620.2525,620.2525,2.0,2.0,548.1428571429,548.1428571429,535.7142857143,0.0,10.464285714299999,3.0,3.0,1.0,0.0,1.0,1,,,,,,443.8607142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1311,1.0,66,135,785.7232142857001,785.7232142857001,3.0,3.0,736.6464285714,736.6464285714,17.8571428571,159.8607142857,554.0714285714,17.0,17.0,1.0,3.0,11.0,1,,,,,,155.6346428571,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,34,181,918.7039285714,826.2892857142999,5.0,2.0,386.0582142857,377.1296428571,0.0,168.4867857143,46.428571428599994,12.0,9.0,0.0,5.0,2.0,1,,,,1.0,2.0,325.1242857143,,,,2.25,3816.9796428572,0.0,0.0,0.0,0.0,0.0,0.0
806,1.0,37,59,356.0364285714,356.0364285714,3.0,3.0,359.1071428571,359.1071428571,357.1428571429,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1,,,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,12.0239285714
126,1.0,33,173,771.6589285714,771.6589285714,8.0,8.0,999.0714285714,999.0714285714,0.0,0.0,994.7142857142999,23.0,23.0,0.0,0.0,22.0,1,,,1.0,,,70.7996428571,,,0.0,,,,,,,,
1352,1.0,67,59,132.14392857139998,132.14392857139998,2.0,2.0,76.66428571430001,76.66428571430001,3.5714285714,73.0928571429,0.0,3.0,3.0,1.0,2.0,0.0,1,,,,,,2228.3939285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,27,70,1205.715,1205.715,6.0,6.0,1136.5,1136.5,660.7142857143,52.714285714300004,420.0357142857,17.0,17.0,6.0,2.0,4.0,1,,,,,,40.6007142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,60,170,3285.735,3285.735,3.0,3.0,3931.7142857143,3931.7142857143,0.0,0.0,103.57142857139999,9.0,9.0,0.0,0.0,4.0,1,,,,,,208.6057142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1532,0.0,35,101,2285.7253571429,2285.7253571429,4.0,4.0,1500.2378571429,1500.2378571429,0.0,231.2735714286,1265.5714285714,14.0,14.0,0.0,5.0,8.0,1,,2.0,,,,883.8357142857001,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,53,15,19345.7546428571,10941.4525,17.0,7.0,12033.856785714299,9433.315357142901,1650.0,1406.1128571429,8049.535714285699,69.0,35.0,12.0,16.0,25.0,1,2.0,3.0,1.0,1.0,,1668.3721428572,20631.6846428571,0.0,0.0,2.3571428571,,0.0,0.0,1.0,0.0,0.0,11.7142857143
1019,1.0,18,39,634.4328571429,634.4328571429,2.0,2.0,725.9421428571001,725.9421428571001,200.0,238.835,249.6071428571,49.0,49.0,8.0,25.0,5.0,1,,,,,,337.4732142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1499,1.0,5,267,1376.7946428572,1339.0503571428999,5.0,4.0,1733.8507142857002,1730.8864285714,285.7142857143,344.92214285709997,395.8571428571,31.0,30.0,4.0,10.0,12.0,1,,,1.0,,1.0,0.0,,,127.35714285709999,,12738.2553571429,0.0,0.0,1.0,0.0,0.0,7.1071428571
1516,1.0,40,192,1379.6917857142998,949.7407142857,11.0,4.0,1943.8510714285999,1572.6385714285998,160.7142857143,364.9267857143,1408.5314285714,41.0,13.0,2.0,23.0,10.0,1,,,,1.0,,1471.5392857143,,,,0.0,,,,,,,
564,0.0,58,32,0.0017857143,0.0017857143,1.0,1.0,136.6428571429,136.6428571429,0.0,0.0,134.25,3.0,3.0,0.0,0.0,2.0,1,,,,,,1391.6125,,,,,,0.0,1.0,0.0,0.0,28.705,0.0
476,0.0,42,37,123.215,123.215,4.0,4.0,205.0914285714,205.0914285714,14.2857142857,120.1446428571,34.9467857143,16.0,16.0,1.0,11.0,3.0,1,,1.0,1.0,,,1715.8757142857,,0.0,0.0,,,,,,,,
971,0.0,59,56,336.3071428571,336.3071428571,2.0,2.0,291.1917857143,291.1917857143,0.0,181.9471428571,108.60178571430001,13.0,13.0,0.0,9.0,3.0,1,,,,,,28.5714285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
947,0.0,34,86,35.7146428571,35.7146428571,2.0,2.0,35.7428571429,35.7428571429,7.1428571429,27.35,0.0,6.0,6.0,1.0,4.0,0.0,1,,,,,,1313.1657142857,,,,,,0.0,0.0,1.0,0.0,0.0,16.3389285714
1165,1.0,21,73,385.7160714286,385.7160714286,3.0,3.0,343.7482142857,343.7482142857,78.5714285714,93.7482142857,171.4285714286,22.0,22.0,6.0,13.0,3.0,1,,,,,,19180.7660714286,,,,,,0.0,1.0,0.0,0.0,3.8214285714,0.0
1439,1.0,25,7,970.5346428571,970.5346428571,3.0,3.0,1232.8007142857,1232.8007142857,60.714285714300004,227.3714285714,944.2864285713999,14.0,14.0,1.0,7.0,5.0,1,,,,,,9137.4878571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
570,1.0,51,3,0.0,0.0,0.0,0.0,18.571428571400002,18.571428571400002,0.0,0.0,18.571428571400002,1.0,1.0,0.0,0.0,1.0,1,,,,,,575.1746428571,,,,,,,,,,,
1303,0.0,52,151,897.0828571428999,897.0828571428999,4.0,4.0,855.3603571428999,855.3603571428999,250.0,134.5746428571,467.3214285714,16.0,16.0,3.0,9.0,2.0,1,,,,,,24326.445,,,,,,0.0,1.0,0.0,0.0,6.0,0.0
369,0.0,59,39,1217.8728571428999,1017.8675,4.0,3.0,770.2142857142999,754.3571428571,0.0,0.0,457.5714285714,8.0,6.0,0.0,0.0,4.0,1,,,,,1.0,383.2585714286,,,,,1001.63,,,,,,
554,0.0,40,150,482.1482142857,482.1482142857,3.0,3.0,618.4642857143,618.4642857143,285.7142857143,0.0,330.4642857143,7.0,7.0,2.0,0.0,4.0,1,,,,,,2032.2328571429,,,,,,0.0,1.0,0.0,0.0,1.7857142857,0.0
